khyathi	bioasq	0.4165537999999999	0.4223481	NA	NA	NA	NA	0.42763639303745576	NA	
khyathi	bioasq	0.4124338	0.4208274000000001	0.2512417581745154	NA	NA	NA	0.43028166049592864	NA	
khyathi	bioasq	1.0	1.0	1.0	NA	NA	NA	1.0	NA	
khyathi	bioasq	0.4165537999999999	0.4223481	0.21765974773639601	NA	NA	NA	0.42763639303745576	NA	
khyathi	bioasq	0.2929442	0.2977422	0.20780495321786674	NA	NA	NA	0.4323780739815858	NA	
khyathi	bioasq	0.4165537999999999	0.4223481	0.21765974773639601	NA	NA	NA	0.42763639303745576	NA	
khyathi	bioasq	0.2929442	0.2977422	0.20780495321786674	NA	NA	NA	0.4323780739815858	NA	
khyathi	bioasq	0.4165537999999999	0.4223481	0.21765974773639601	NA	NA	NA	0.42763639303745576	NA	
khyathi	bioasq	0.4165537999999999	0.4223481	0.21765974773639601	NA	NA	NA	0.42763639303745576	NA	
khyathi	bioasq	0.4124338	0.4208274000000001	0.2512417581745154	NA	NA	NA	0.43028166049592864	NA	
khyathi	bioasq	0.4165537999999999	0.4223481	0.21765974773639601	NA	NA	NA	0.42763639303745576	NA	
khyathi	bioasq	0.2929442	0.2977422	0.20780495321786674	NA	NA	NA	0.4323780739815858	NA	
khyathi	bioasq	0.30293080000000006	0.3035449	0.19629115849127138	NA	NA	NA	0.4209125526347604	NA	
khyathi	bioasq	0.30293080000000006	0.3035449	0.19629115849127138	NA	NA	NA	0.4209125526347604	NA	
khyathi	bioasq	0.30293080000000006	0.3035449	0.19629115849127138	NA	NA	NA	0.4209125526347604	NA	
khyathi	bioasq	0.30293080000000006	0.3035449	0.19629115849127138	NA	NA	NA	0.4209125526347604	NA	
khyathi	bioasq	0.30293080000000006	0.3035449	0.19629115849127138	NA	NA	NA	0.4209125526347604	NA	
khyathi	bioasq	0.30293080000000006	0.3035449	0.19629115849127138	NA	NA	NA	0.4209125526347604	NA	
khyathi	bioasq	0.4165537999999999	0.4223481	0.21765974773639601	NA	NA	NA	0.42763639303745576	NA	
khyathi	bioasq	0.30293080000000006	0.3035449	0.19629115849127138	NA	NA	NA	0.4209125526347604	NA	
khyathi	bioasq	0.4124338	0.4208274000000001	0.2512417581745154	NA	NA	NA	0.43028166049592864	NA	
khyathi	bioasq	0.2929442	0.2977422	0.20780495321786674	NA	NA	NA	0.4323780739815858	NA	
khyathi	bioasq	0.30293080000000006	0.3035449	0.19629115849127138	NA	NA	NA	0.4209125526347604	NA	
khyathi	bioasq	0.4165537999999999	0.4223481	0.21765974773639601	NA	NA	NA	0.42763639303745576	NA	
khyathi	bioasq	0.4124338	0.4208274000000001	0.2512417581745154	NA	NA	NA	0.4323780739815858	NA	
khyathi	bioasq	0.2929442	0.2977422	0.20780495321786674	NA	NA	NA	0.4323780739815858	NA	
khyathi	bioasq	0.2929442	0.2977422	0.20780495321786674	NA	NA	NA	0.4323780739815858	NA	
